Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Part Status,Resistance,Tolerance,Power (Watts),Composition,Features,Temperature Coefficient,Operating Temperature,Package / Case,Supplier Device Package,Size / Dimension,Height - Seated (Max),Number of Terminations,Failure Rate
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P3.30KLTR-ND,ERJ-2RKF3301X,Panasonic Electronic Components,RES SMD 3.3K OHM 1% 1/10W 0402,1790000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,3.3k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P3.32KLTR-ND,ERJ-2RKF3321X,Panasonic Electronic Components,RES SMD 3.32K OHM 1% 1/10W 0402,500000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,3.32k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P3.40KLTR-ND,ERJ-2RKF3401X,Panasonic Electronic Components,RES SMD 3.4K OHM 1% 1/10W 0402,410000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,3.4k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P3.48KLTR-ND,ERJ-2RKF3481X,Panasonic Electronic Components,RES SMD 3.48K OHM 1% 1/10W 0402,390000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,3.48k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P3.57KLTR-ND,ERJ-2RKF3571X,Panasonic Electronic Components,RES SMD 3.57K OHM 1% 1/10W 0402,670000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,3.57k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P3.60KLTR-ND,ERJ-2RKF3601X,Panasonic Electronic Components,RES SMD 3.6K OHM 1% 1/10W 0402,390000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,3.6k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P3.65KLTR-ND,ERJ-2RKF3651X,Panasonic Electronic Components,RES SMD 3.65K OHM 1% 1/10W 0402,0,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,3.65k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P3.74KLTR-ND,ERJ-2RKF3741X,Panasonic Electronic Components,RES SMD 3.74K OHM 1% 1/10W 0402,300000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,3.74k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P3.83KLTR-ND,ERJ-2RKF3831X,Panasonic Electronic Components,RES SMD 3.83K OHM 1% 1/10W 0402,90000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,3.83k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P3.90KLTR-ND,ERJ-2RKF3901X,Panasonic Electronic Components,RES SMD 3.9K OHM 1% 1/10W 0402,410000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,3.9k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P3.92KLTR-ND,ERJ-2RKF3921X,Panasonic Electronic Components,RES SMD 3.92K OHM 1% 1/10W 0402,160000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,3.92k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P4.02KLTR-ND,ERJ-2RKF4021X,Panasonic Electronic Components,RES SMD 4.02K OHM 1% 1/10W 0402,130000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,4.02k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P4.12KLTR-ND,ERJ-2RKF4121X,Panasonic Electronic Components,RES SMD 4.12K OHM 1% 1/10W 0402,250000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,4.12k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P4.22KLTR-ND,ERJ-2RKF4221X,Panasonic Electronic Components,RES SMD 4.22K OHM 1% 1/10W 0402,400000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,4.22k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P4.30KLTR-ND,ERJ-2RKF4301X,Panasonic Electronic Components,RES SMD 4.3K OHM 1% 1/10W 0402,260000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,4.3k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P4.32KLTR-ND,ERJ-2RKF4321X,Panasonic Electronic Components,RES SMD 4.32K OHM 1% 1/10W 0402,350000,0,0.00354,0,10000,Tape & Reel (TR),ERJ,Active,4.32k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P4.42KLTR-ND,ERJ-2RKF4421X,Panasonic Electronic Components,RES SMD 4.42K OHM 1% 1/10W 0402,70000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,4.42k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P4.53KLTR-ND,ERJ-2RKF4531X,Panasonic Electronic Components,RES SMD 4.53K OHM 1% 1/10W 0402,640000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,4.53k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P4.64KLTR-ND,ERJ-2RKF4641X,Panasonic Electronic Components,RES SMD 4.64K OHM 1% 1/10W 0402,230000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,4.64k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P4.70KLTR-ND,ERJ-2RKF4701X,Panasonic Electronic Components,RES SMD 4.7K OHM 1% 1/10W 0402,6440000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,4.7k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P4.75KLTR-ND,ERJ-2RKF4751X,Panasonic Electronic Components,RES SMD 4.75K OHM 1% 1/10W 0402,1370000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,4.75k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P4.87KLTR-ND,ERJ-2RKF4871X,Panasonic Electronic Components,RES SMD 4.87K OHM 1% 1/10W 0402,220000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,4.87k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P4.99KLTR-ND,ERJ-2RKF4991X,Panasonic Electronic Components,RES SMD 4.99K OHM 1% 1/10W 0402,2120000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,4.99k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P5.10KLTR-ND,ERJ-2RKF5101X,Panasonic Electronic Components,RES SMD 5.1K OHM 1% 1/10W 0402,1770000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,5.1k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P5.11KLTR-ND,ERJ-2RKF5111X,Panasonic Electronic Components,RES SMD 5.11K OHM 1% 1/10W 0402,260000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,5.11k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P5.23KLTR-ND,ERJ-2RKF5231X,Panasonic Electronic Components,RES SMD 5.23K OHM 1% 1/10W 0402,300000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,5.23k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P5.36KLTR-ND,ERJ-2RKF5361X,Panasonic Electronic Components,RES SMD 5.36K OHM 1% 1/10W 0402,190000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,5.36k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P5.49KLTR-ND,ERJ-2RKF5491X,Panasonic Electronic Components,RES SMD 5.49K OHM 1% 1/10W 0402,40000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,5.49k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P5.60KLTR-ND,ERJ-2RKF5601X,Panasonic Electronic Components,RES SMD 5.6K OHM 1% 1/10W 0402,430000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,5.6k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P5.62KLTR-ND,ERJ-2RKF5621X,Panasonic Electronic Components,RES SMD 5.62K OHM 1% 1/10W 0402,500000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,5.62k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P5.76KLTR-ND,ERJ-2RKF5761X,Panasonic Electronic Components,RES SMD 5.76K OHM 1% 1/10W 0402,230000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,5.76k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P5.90KLTR-ND,ERJ-2RKF5901X,Panasonic Electronic Components,RES SMD 5.9K OHM 1% 1/10W 0402,150000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,5.9k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P6.04KLTR-ND,ERJ-2RKF6041X,Panasonic Electronic Components,RES SMD 6.04K OHM 1% 1/10W 0402,300000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,6.04k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P6.19KLTR-ND,ERJ-2RKF6191X,Panasonic Electronic Components,RES SMD 6.19K OHM 1% 1/10W 0402,190000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,6.19k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P6.20KLTR-ND,ERJ-2RKF6201X,Panasonic Electronic Components,RES SMD 6.2K OHM 1% 1/10W 0402,320000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,6.2k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P6.34KLTR-ND,ERJ-2RKF6341X,Panasonic Electronic Components,RES SMD 6.34K OHM 1% 1/10W 0402,130000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,6.34k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P6.49KLTR-ND,ERJ-2RKF6491X,Panasonic Electronic Components,RES SMD 6.49K OHM 1% 1/10W 0402,660000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,6.49k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P6.65KLTR-ND,ERJ-2RKF6651X,Panasonic Electronic Components,RES SMD 6.65K OHM 1% 1/10W 0402,270000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,6.65k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P6.80KLTR-ND,ERJ-2RKF6801X,Panasonic Electronic Components,RES SMD 6.8K OHM 1% 1/10W 0402,950000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,6.8k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P6.81KLTR-ND,ERJ-2RKF6811X,Panasonic Electronic Components,RES SMD 6.81K OHM 1% 1/10W 0402,1140000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,6.81k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P6.98KLTR-ND,ERJ-2RKF6981X,Panasonic Electronic Components,RES SMD 6.98K OHM 1% 1/10W 0402,250000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,6.98k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P7.15KLTR-ND,ERJ-2RKF7151X,Panasonic Electronic Components,RES SMD 7.15K OHM 1% 1/10W 0402,350000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,7.15k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P7.32KLTR-ND,ERJ-2RKF7321X,Panasonic Electronic Components,RES SMD 7.32K OHM 1% 1/10W 0402,50000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,7.32k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P7.50KLTR-ND,ERJ-2RKF7501X,Panasonic Electronic Components,RES SMD 7.5K OHM 1% 1/10W 0402,610000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,7.5k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P7.68KLTR-ND,ERJ-2RKF7681X,Panasonic Electronic Components,RES SMD 7.68K OHM 1% 1/10W 0402,130000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,7.68k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P7.87KLTR-ND,ERJ-2RKF7871X,Panasonic Electronic Components,RES SMD 7.87K OHM 1% 1/10W 0402,130000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,7.87k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,//media.digikey.com/photos/Panasonic%20Photos/10-0402.jpg,P8.06KLTR-ND,ERJ-2RKF8061X,Panasonic Electronic Components,RES SMD 8.06K OHM 1% 1/10W 0402,560000,0,0.00448,0,10000,Tape & Reel (TR),ERJ,Active,8.06k,±1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,±100ppm/°C,-55°C ~ 155°C,0402 (1005 Metric),402,"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)",2,0
